run_id,trial_role,score,cost_seconds,converged,geko_csep,geko_cnw,geko_cjet,geko_cturb,geko_cmix
ffs_Reh4000_Csep0.7_Cnw-0.1293_Cmix1_Cjet0.6984_Cturb2.5,optimizer,0.6769329612,112.1950,true,0.7,-0.1292586098,0.698427301,2.5,1
ffs_Reh4000_Csep1.1222_Cnw0.8797_Cmix0.4877_Cjet1.2_Cturb2.5,optimizer,0.6213777515,111.8889,true,1.122194687,0.879665763,1.2,2.5,0.4876676622
ffs_Reh4000_Csep0.7_Cnw0.674_Cmix0.1491_Cjet0.6708_Cturb2.5,optimizer,0.6288023272,122.2698,true,0.7,0.673965064,0.6708080099,2.5,0.1491184469
ffs_Reh4000_Csep2.5_Cnw-0.0002_Cmix1_Cjet0.2754_Cturb1.5,optimizer,0.5882274836,117.1433,true,2.5,-0.0001890732599,0.2753846157,1.5,1
ffs_Reh4000_Csep0.9954_Cnw0.6073_Cmix0.654_Cjet0_Cturb1.7961,optimizer,0.5245434296,121.4421,true,0.9953865788,0.6073493382,0,1.796147845,0.654029729
ffs_Reh4000_Csep2.5_Cnw2_Cmix1_Cjet1.2_Cturb2.5,optimizer,1.063869134,103.5530,true,2.5,2,1.2,2.5,1
ffs_Reh4000_Csep1.1665_Cnw0.997_Cmix0.268_Cjet0.5031_Cturb1.6358,optimizer,0.5470515455,68.8842,true,1.166495029,0.9970325344,0.5031442733,1.635846354,0.2679609882
ffs_Reh4000_Csep0.7_Cnw0.4935_Cmix1_Cjet0_Cturb1.9639,optimizer,0.6839284384,106.2062,true,0.7,0.4934997904,0,1.963935179,1
ffs_Reh4000_Csep0.9119_Cnw0.4949_Cmix0.5877_Cjet0_Cturb1.5,optimizer,0.5351947406,110.7208,true,0.9119426952,0.4948932157,0,1.5,0.5876981551
ffs_Reh4000_Csep1.1293_Cnw0.0457_Cmix0.7534_Cjet0.3272_Cturb1.5,optimizer,0.5145078356,114.1035,true,1.129256065,0.04572508572,0.3271780008,1.5,0.753424882
ffs_Reh4000_Csep2.5_Cnw2_Cmix-0.2_Cjet1.2_Cturb1.5,optimizer,1.401021928,162.3574,true,2.5,2,1.2,1.5,-0.2
ffs_Reh4000_Csep1.7515_Cnw0.4056_Cmix0.7253_Cjet0.1726_Cturb1.5,optimizer,0.4989921295,111.2601,true,1.751454162,0.4055851019,0.1725743911,1.5,0.7253175493
ffs_Reh4000_Csep0.7_Cnw-0.982_Cmix0.5202_Cjet0.4958_Cturb2.5,optimizer,0.6989870169,125.2435,true,0.7,-0.981969507,0.4958014308,2.5,0.5201710913
